,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,disQuantity,dayAverQuantity,disCount,dayAverCount
3,2021,03,4,5,W6H,경상남도,통영시,5237950,1047590,2901,580
4,2021,03,5,4,W6H,경상남도,통영시,3885500,971375,2230,558
5,2021,03,6,4,W6H,경상남도,통영시,3747700,936925,2154,539
6,2021,03,7,4,W6H,경상남도,통영시,4205700,1051425,2169,542
0,2021,04,1,4,W6H,경상남도,통영시,5898600,1474650,2903,726
1,2021,04,2,4,W6H,경상남도,통영시,4385900,1096475,2411,603
2,2021,04,3,4,W6H,경상남도,통영시,4928000,1232000,2708,677
3,2021,04,4,4,W6H,경상남도,통영시,4219600,1054900,2401,600
4,2021,04,5,5,W6H,경상남도,통영시,5181700,1036340,3004,601
5,2021,04,6,5,W6H,경상남도,통영시,5328700,1065740,2950,590
6,2021,04,7,4,W6H,경상남도,통영시,4459350,1114838,2336,584
0,2021,05,1,5,W6H,경상남도,통영시,7535700,1507140,3708,742
1,2021,05,2,5,W6H,경상남도,통영시,6619150,1323830,3636,727
2,2021,05,3,4,W6H,경상남도,통영시,4494800,1123700,2594,649
3,2021,05,4,4,W6H,경상남도,통영시,4722450,1180613,2647,662
4,2021,05,5,4,W6H,경상남도,통영시,4423750,1105938,2578,645
5,2021,05,6,4,W6H,경상남도,통영시,4538200,1134550,2698,675
6,2021,05,7,5,W6H,경상남도,통영시,5941500,1188300,3137,627
0,2021,06,1,4,W6H,경상남도,통영시,6767350,1691838,3352,838
1,2021,06,2,4,W6H,경상남도,통영시,5746600,1436650,3174,794
2,2021,06,3,5,W6H,경상남도,통영시,6415450,1283090,3642,728
3,2021,06,4,5,W6H,경상남도,통영시,5921250,1184250,3559,712
4,2021,06,5,4,W6H,경상남도,통영시,4724000,1181000,2754,689
5,2021,06,6,4,W6H,경상남도,통영시,4525650,1131413,2584,646
6,2021,06,7,4,W6H,경상남도,통영시,5631500,1407875,3031,758
0,2021,07,1,4,W6H,경상남도,통영시,7095200,1773800,3555,889
1,2021,07,2,4,W6H,경상남도,통영시,6322200,1580550,3448,862
2,2021,07,3,4,W6H,경상남도,통영시,5821650,1455413,3333,833
3,2021,07,4,4,W6H,경상남도,통영시,5183800,1295950,3080,770
4,2021,07,5,5,W6H,경상남도,통영시,7249550,1449910,4186,837
5,2021,07,6,5,W6H,경상남도,통영시,6986350,1397270,4069,814
6,2021,07,7,5,W6H,경상남도,통영시,7365300,1473060,4068,814
0,2021,08,1,5,W6H,경상남도,통영시,8277850,1655570,4510,902
1,2021,08,2,5,W6H,경상남도,통영시,7404350,1480870,4219,844
2,2021,08,3,5,W6H,경상남도,통영시,7107600,1421520,4252,850
3,2021,08,4,4,W6H,경상남도,통영시,4976650,1244163,2961,740
4,2021,08,5,4,W6H,경상남도,통영시,5546900,1386725,3335,834
5,2021,08,6,4,W6H,경상남도,통영시,5106500,1276625,3142,786
6,2021,08,7,4,W6H,경상남도,통영시,5524850,1381213,3094,774
0,2021,09,1,4,W6H,경상남도,통영시,6772650,1693163,3620,905
1,2021,09,2,4,W6H,경상남도,통영시,5970250,1492563,3427,857
2,2021,09,3,4,W6H,경상남도,통영시,5242400,1310600,3026,757
3,2021,09,4,5,W6H,경상남도,통영시,5519550,1103910,3331,666
4,2021,09,5,5,W6H,경상남도,통영시,6510600,1302120,3933,787
5,2021,09,6,4,W6H,경상남도,통영시,4797450,1199363,2954,739
6,2021,09,7,4,W6H,경상남도,통영시,5684100,1421025,3216,804
0,2021,10,1,5,W6H,경상남도,통영시,6837550,1367510,3836,767
1,2021,10,2,4,W6H,경상남도,통영시,5179100,1294775,2978,745
2,2021,10,3,4,W6H,경상남도,통영시,5104250,1276063,3039,760
3,2021,10,4,4,W6H,경상남도,통영시,4333250,1083313,2688,672
4,2021,10,5,4,W6H,경상남도,통영시,4286200,1071550,2645,661
5,2021,10,6,5,W6H,경상남도,통영시,5434100,1086820,3424,685
6,2021,10,7,5,W6H,경상남도,통영시,6096100,1219220,3492,698
0,2021,11,1,4,W6H,경상남도,통영시,6018250,1504563,2981,745
1,2021,11,2,5,W6H,경상남도,통영시,5947900,1189580,3256,651
2,2021,11,3,5,W6H,경상남도,통영시,6019250,1203850,3284,657
3,2021,11,4,4,W6H,경상남도,통영시,4535950,1133988,2472,618
4,2021,11,5,4,W6H,경상남도,통영시,4530050,1132513,2556,639
5,2021,11,6,4,W6H,경상남도,통영시,4198400,1049600,2369,592
6,2021,11,7,4,W6H,경상남도,통영시,4844900,1211225,2571,643
0,2021,12,1,4,W6H,경상남도,통영시,6911550,1727888,2889,722
1,2021,12,2,4,W6H,경상남도,통영시,5516650,1379163,2545,636
2,2021,12,3,4,W6H,경상남도,통영시,5392300,1348075,2574,644
3,2021,12,4,5,W6H,경상남도,통영시,6242450,1248490,3038,608
4,2021,12,5,5,W6H,경상남도,통영시,6096450,1219290,2953,591
5,2021,12,6,5,W6H,경상남도,통영시,6286900,1257380,2973,595
6,2021,12,7,4,W6H,경상남도,통영시,5769400,1442350,2495,624
0,2018,01,1,4,W6J,경상남도,김해시,234923450,58730863,117233,29308
1,2018,01,2,5,W6J,경상남도,김해시,274336900,54867380,143108,28622
2,2018,01,3,5,W6J,경상남도,김해시,234552950,46910590,128417,25683
3,2018,01,4,5,W6J,경상남도,김해시,244983150,48996630,136365,27273
4,2018,01,5,4,W6J,경상남도,김해시,191953550,47988388,106871,26718
5,2018,01,6,4,W6J,경상남도,김해시,179608850,44902213,101383,25346
6,2018,01,7,4,W6J,경상남도,김해시,188868500,47217125,101017,25254
0,2018,02,1,4,W6J,경상남도,김해시,225994550,56498638,111920,27980
1,2018,02,2,4,W6J,경상남도,김해시,219402350,54850588,114977,28744
2,2018,02,3,4,W6J,경상남도,김해시,199483800,49870950,108756,27189
3,2018,02,4,4,W6J,경상남도,김해시,205991300,51497825,113046,28262
4,2018,02,5,4,W6J,경상남도,김해시,232152450,58038113,124497,31124
5,2018,02,6,4,W6J,경상남도,김해시,181610200,45402550,99842,24961
6,2018,02,7,4,W6J,경상남도,김해시,190000050,47500013,98104,24526
0,2018,03,1,4,W6J,경상남도,김해시,230715650,57678913,121564,30391
1,2018,03,2,4,W6J,경상남도,김해시,201091950,50272988,112988,28247
2,2018,03,3,4,W6J,경상남도,김해시,192890450,48222613,113769,28442
3,2018,03,4,4,W6J,경상남도,김해시,179943950,44985988,108987,27247
4,2018,03,5,5,W6J,경상남도,김해시,232118800,46423760,134052,26810
5,2018,03,6,5,W6J,경상남도,김해시,228727200,45745440,137862,27572
6,2018,03,7,5,W6J,경상남도,김해시,231590950,46318190,132587,26517
0,2018,04,1,5,W6J,경상남도,김해시,284447000,56889400,159380,31876
1,2018,04,2,5,W6J,경상남도,김해시,246691150,49338230,148172,29634
2,2018,04,3,4,W6J,경상남도,김해시,192528700,48132175,119024,29756
3,2018,04,4,4,W6J,경상남도,김해시,183118800,45779700,116780,29195
4,2018,04,5,4,W6J,경상남도,김해시,180161100,45040275,116064,29016
5,2018,04,6,4,W6J,경상남도,김해시,168331550,42082888,110088,27522
6,2018,04,7,4,W6J,경상남도,김해시,168235800,42058950,101964,25491
0,2018,05,1,4,W6J,경상남도,김해시,217946950,54486738,125146,31287
1,2018,05,2,4,W6J,경상남도,김해시,222913600,55728400,134923,33731
2,2018,05,3,5,W6J,경상남도,김해시,253861950,50772390,159843,31969
3,2018,05,4,5,W6J,경상남도,김해시,239186000,47837200,155114,31023
4,2018,05,5,5,W6J,경상남도,김해시,239819200,47963840,158273,31655
5,2018,05,6,4,W6J,경상남도,김해시,187577450,46894363,124441,31110
6,2018,05,7,4,W6J,경상남도,김해시,186544450,46636113,116256,29064
0,2018,06,1,4,W6J,경상남도,김해시,261323900,65330975,150720,37680
1,2018,06,2,4,W6J,경상남도,김해시,243275650,60818913,151257,37814
2,2018,06,3,4,W6J,경상남도,김해시,199038555,49759639,131041,32760
3,2018,06,4,4,W6J,경상남도,김해시,234023700,58505925,149745,37436
4,2018,06,5,4,W6J,경상남도,김해시,214803800,53700950,140364,35091
5,2018,06,6,5,W6J,경상남도,김해시,260085650,52017130,175049,35010
6,2018,06,7,5,W6J,경상남도,김해시,261756450,52351290,162843,32569
0,2018,07,1,5,W6J,경상남도,김해시,365047600,73009520,210835,42167
1,2018,07,2,5,W6J,경상남도,김해시,331809150,66361830,206738,41348
2,2018,07,3,5,W6J,경상남도,김해시,289078550,57815710,189185,37837
3,2018,07,4,4,W6J,경상남도,김해시,256565000,64141250,170043,42511
4,2018,07,5,4,W6J,경상남도,김해시,233757599,58439400,156575,39144
5,2018,07,6,4,W6J,경상남도,김해시,226681900,56670475,153238,38310
6,2018,07,7,4,W6J,경상남도,김해시,241872550,60468138,150935,37734
0,2018,08,1,4,W6J,경상남도,김해시,238857450,59714363,151874,37969
1,2018,08,2,4,W6J,경상남도,김해시,228168450,57042113,154413,38603
2,2018,08,3,4,W6J,경상남도,김해시,212786550,53196638,151993,37998
3,2018,08,4,5,W6J,경상남도,김해시,274968050,54993610,194563,38913
4,2018,08,5,5,W6J,경상남도,김해시,252491700,50498340,180356,36071
5,2018,08,6,5,W6J,경상남도,김해시,251016600,50203320,180858,36172
6,2018,08,7,4,W6J,경상남도,김해시,205332250,51333063,139426,34857
0,2018,09,1,5,W6J,경상남도,김해시,328722925,65744585,209117,41823
1,2018,09,2,4,W6J,경상남도,김해시,213412400,53353100,143351,35838
2,2018,09,3,4,W6J,경상남도,김해시,197229100,49307275,138240,34560
3,2018,09,4,4,W6J,경상남도,김해시,206845135,51711284,146538,36635
4,2018,09,5,4,W6J,경상남도,김해시,194945300,48736325,139838,34960
5,2018,09,6,4,W6J,경상남도,김해시,188846550,47211638,134935,33734
6,2018,09,7,5,W6J,경상남도,김해시,271288400,54257680,181719,36344
0,2018,10,1,4,W6J,경상남도,김해시,237340050,59335013,146328,36582
1,2018,10,2,5,W6J,경상남도,김해시,270041450,54008290,176009,35202
2,2018,10,3,5,W6J,경상남도,김해시,244328350,48865670,166190,33238
3,2018,10,4,5,W6J,경상남도,김해시,252280100,50456020,171748,34350
4,2018,10,5,4,W6J,경상남도,김해시,192903000,48225750,134823,33706
5,2018,10,6,4,W6J,경상남도,김해시,172889250,43222313,121483,30371
6,2018,10,7,4,W6J,경상남도,김해시,187669300,46917325,121870,30468
0,2018,11,1,4,W6J,경상남도,김해시,251445900,62861475,135732,33933
1,2018,11,2,4,W6J,경상남도,김해시,240442450,60110613,137636,34409
2,2018,11,3,4,W6J,경상남도,김해시,216403950,54100988,129390,32348
3,2018,11,4,4,W6J,경상남도,김해시,214198150,53549538,129891,32473
4,2018,11,5,5,W6J,경상남도,김해시,247040950,49408190,150301,30060
5,2018,11,6,5,W6J,경상남도,김해시,260935300,52187060,157381,31476
6,2018,11,7,4,W6J,경상남도,김해시,206786950,51696738,119604,29901
0,2018,12,1,5,W6J,경상남도,김해시,342279350,68455870,160777,32155
1,2018,12,2,5,W6J,경상남도,김해시,302180775,60436155,155086,31017
2,2018,12,3,4,W6J,경상남도,김해시,224328150,56082038,118013,29503
3,2018,12,4,4,W6J,경상남도,김해시,227290750,56822688,123828,30957
4,2018,12,5,4,W6J,경상남도,김해시,207597950,51899488,114075,28519
5,2018,12,6,4,W6J,경상남도,김해시,196747450,49186863,107780,26945
6,2018,12,7,5,W6J,경상남도,김해시,285437949,57087590,140496,28099
0,2019,01,1,4,W6J,경상남도,김해시,232380320,58095080,121546,30387
1,2019,01,2,4,W6J,경상남도,김해시,217631900,54407975,121409,30352
2,2019,01,3,5,W6J,경상남도,김해시,244449950,48889990,138138,27628
3,2019,01,4,5,W6J,경상남도,김해시,249523500,49904700,143708,28742
4,2019,01,5,5,W6J,경상남도,김해시,232592250,46518450,135873,27175
5,2019,01,6,4,W6J,경상남도,김해시,180290050,45072513,107543,26886
6,2019,01,7,4,W6J,경상남도,김해시,180328250,45082063,100919,25230
0,2019,02,1,4,W6J,경상남도,김해시,260107500,65026875,133314,33329
1,2019,02,2,4,W6J,경상남도,김해시,256135720,64033930,136879,34220
2,2019,02,3,4,W6J,경상남도,김해시,193947200,48486800,107350,26838
3,2019,02,4,4,W6J,경상남도,김해시,210120700,52530175,117407,29352
4,2019,02,5,4,W6J,경상남도,김해시,195747400,48936850,113329,28332
5,2019,02,6,4,W6J,경상남도,김해시,188546100,47136525,110145,27536
6,2019,02,7,4,W6J,경상남도,김해시,204531500,51132875,112639,28160
0,2019,03,1,5,W6J,경상남도,김해시,271550550,54310110,151577,30315
1,2019,03,2,4,W6J,경상남도,김해시,210547250,52636813,124258,31065
2,2019,03,3,4,W6J,경상남도,김해시,177120600,44280150,109977,27494
3,2019,03,4,4,W6J,경상남도,김해시,167174800,41793700,106320,26580
4,2019,03,5,4,W6J,경상남도,김해시,176520699,44130175,111879,27970
5,2019,03,6,5,W6J,경상남도,김해시,214836400,42967280,135190,27038
6,2019,03,7,5,W6J,경상남도,김해시,222694550,44538910,133378,26676
0,2019,04,1,4,W6J,경상남도,김해시,222381850,55595463,127661,31915
1,2019,04,2,5,W6J,경상남도,김해시,251894500,50378900,153550,30710
2,2019,04,3,5,W6J,경상남도,김해시,230824949,46164990,146786,29357
3,2019,04,4,4,W6J,경상남도,김해시,184997000,46249250,119204,29801
4,2019,04,5,4,W6J,경상남도,김해시,179764450,44941113,117136,29284
5,2019,04,6,4,W6J,경상남도,김해시,159429699,39857425,105228,26307
6,2019,04,7,4,W6J,경상남도,김해시,185932750,46483188,113724,28431
0,2019,05,1,4,W6J,경상남도,김해시,241194150,60298538,139895,34974
1,2019,05,2,4,W6J,경상남도,김해시,220881250,55220313,133526,33382
2,2019,05,3,4,W6J,경상남도,김해시,219457400,54864350,140129,35032
3,2019,05,4,5,W6J,경상남도,김해시,253551749,50710350,165410,33082
4,2019,05,5,5,W6J,경상남도,김해시,252986747,50597349,166399,33280
5,2019,05,6,5,W6J,경상남도,김해시,238327950,47665590,159404,31881
6,2019,05,7,4,W6J,경상남도,김해시,198591299,49647825,122791,30698
0,2019,06,1,5,W6J,경상남도,김해시,364662498,72932500,209177,41835
1,2019,06,2,4,W6J,경상남도,김해시,245474199,61368550,153468,38367
2,2019,06,3,4,W6J,경상남도,김해시,222620450,55655113,146855,36714
3,2019,06,4,4,W6J,경상남도,김해시,199642950,49910738,134392,33598
4,2019,06,5,4,W6J,경상남도,김해시,233535000,58383750,151729,37932
5,2019,06,6,4,W6J,경상남도,김해시,203138150,50784538,135004,33751
6,2019,06,7,5,W6J,경상남도,김해시,275593500,55118700,170171,34034
0,2019,07,1,4,W6J,경상남도,김해시,319170250,79792563,186409,46602
1,2019,07,2,5,W6J,경상남도,김해시,331735350,66347070,208903,41781
2,2019,07,3,5,W6J,경상남도,김해시,310329348,62065870,206157,41231
3,2019,07,4,5,W6J,경상남도,김해시,292439350,58487870,198765,39753
4,2019,07,5,4,W6J,경상남도,김해시,234850850,58712713,159300,39825
5,2019,07,6,4,W6J,경상남도,김해시,219148648,54787162,149175,37294
6,2019,07,7,4,W6J,경상남도,김해시,222523850,55630963,138552,34638
0,2019,08,1,4,W6J,경상남도,김해시,279658549,69914637,173064,43266
1,2019,08,2,4,W6J,경상남도,김해시,261365000,65341250,172418,43105
2,2019,08,3,4,W6J,경상남도,김해시,221652849,55413212,153278,38320
3,2019,08,4,4,W6J,경상남도,김해시,238775050,59693763,165919,41480
4,2019,08,5,5,W6J,경상남도,김해시,295375149,59075030,201276,40255
5,2019,08,6,5,W6J,경상남도,김해시,285922200,57184440,198185,39637
6,2019,08,7,5,W6J,경상남도,김해시,273096750,54619350,180727,36145
0,2019,09,1,5,W6J,경상남도,김해시,311241650,62248330,194973,38995
1,2019,09,2,5,W6J,경상남도,김해시,322810299,64562060,210532,42106
2,2019,09,3,4,W6J,경상남도,김해시,229942550,57485638,159272,39818
3,2019,09,4,4,W6J,경상남도,김해시,234361350,58590338,165990,41498
4,2019,09,5,4,W6J,경상남도,김해시,249775649,62443912,171900,42975
5,2019,09,6,4,W6J,경상남도,김해시,213024249,53256062,146954,36739
6,2019,09,7,4,W6J,경상남도,김해시,205826550,51456638,133496,33374
0,2019,10,1,4,W6J,경상남도,김해시,234775450,58693863,151849,37962
1,2019,10,2,4,W6J,경상남도,김해시,214274750,53568688,145475,36369
2,2019,10,3,5,W6J,경상남도,김해시,242405950,48481190,173714,34743
3,2019,10,4,5,W6J,경상남도,김해시,228800100,45760020,162604,32521
4,2019,10,5,5,W6J,경상남도,김해시,266611899,53322380,186686,37337
5,2019,10,6,4,W6J,경상남도,김해시,184943150,46235788,133070,33268
6,2019,10,7,4,W6J,경상남도,김해시,199217850,49804463,137019,34255
0,2019,11,1,4,W6J,경상남도,김해시,263949899,65987475,148294,37074
1,2019,11,2,4,W6J,경상남도,김해시,239990500,59997625,143652,35913
2,2019,11,3,4,W6J,경상남도,김해시,216464399,54116100,134848,33712
3,2019,11,4,4,W6J,경상남도,김해시,212033450,53008363,134535,33634
4,2019,11,5,4,W6J,경상남도,김해시,208968949,52242237,130813,32703
5,2019,11,6,5,W6J,경상남도,김해시,254597850,50919570,160355,32071
6,2019,11,7,5,W6J,경상남도,김해시,276098399,55219680,159757,31951
0,2019,12,1,5,W6J,경상남도,김해시,328286259,65657252,162579,32516
1,2019,12,2,5,W6J,경상남도,김해시,319053850,63810770,170552,34110
2,2019,12,3,5,W6J,경상남도,김해시,268290249,53658050,152193,30439
3,2019,12,4,4,W6J,경상남도,김해시,227124099,56781025,128388,32097
4,2019,12,5,4,W6J,경상남도,김해시,211074699,52768675,120826,30207
5,2019,12,6,4,W6J,경상남도,김해시,203789549,50947387,115765,28941
6,2019,12,7,4,W6J,경상남도,김해시,227270050,56817513,118018,29505
0,2020,01,1,4,W6J,경상남도,김해시,237730650,59432663,126847,31712
1,2020,01,2,4,W6J,경상남도,김해시,208556550,52139138,114690,28673
2,2020,01,3,4,W6J,경상남도,김해시,223274649,55818662,125079,31270
3,2020,01,4,5,W6J,경상남도,김해시,277205548,55441110,157243,31449
4,2020,01,5,5,W6J,경상남도,김해시,286420700,57284140,163026,32605
5,2020,01,6,5,W6J,경상남도,김해시,290124749,58024950,165035,33007
6,2020,01,7,4,W6J,경상남도,김해시,197606650,49401663,109433,27358
0,2020,02,1,4,W6J,경상남도,김해시,265367949,66341987,141663,35416
1,2020,02,2,4,W6J,경상남도,김해시,228730597,57182649,129210,32303
2,2020,02,3,4,W6J,경상남도,김해시,197206199,49301550,116331,29083
3,2020,02,4,4,W6J,경상남도,김해시,211537649,52884412,125780,31445
4,2020,02,5,4,W6J,경상남도,김해시,211725200,52931300,127250,31813
5,2020,02,6,4,W6J,경상남도,김해시,193228350,48307088,118200,29550
6,2020,02,7,5,W6J,경상남도,김해시,274349649,54869930,155624,31125
0,2020,03,1,5,W6J,경상남도,김해시,325404230,65080846,184282,36856
1,2020,03,2,5,W6J,경상남도,김해시,277486849,55497370,166250,33250
2,2020,03,3,5,W6J,경상남도,김해시,255669350,51133870,158423,31685
3,2020,03,4,4,W6J,경상남도,김해시,210237750,52559438,131581,32895
4,2020,03,5,4,W6J,경상남도,김해시,187517600,46879400,118193,29548
5,2020,03,6,4,W6J,경상남도,김해시,199578300,49894575,125481,31370
6,2020,03,7,4,W6J,경상남도,김해시,203653150,50913288,122387,30597
0,2020,04,1,4,W6J,경상남도,김해시,227742000,56935500,132052,33013
1,2020,04,2,4,W6J,경상남도,김해시,235445849,58861462,142902,35726
2,2020,04,3,4,W6J,경상남도,김해시,199899500,49974875,127254,31814
3,2020,04,4,5,W6J,경상남도,김해시,256567599,51313520,164729,32946
4,2020,04,5,5,W6J,경상남도,김해시,252572548,50514510,163215,32643
5,2020,04,6,4,W6J,경상남도,김해시,175865699,43966425,114788,28697
6,2020,04,7,4,W6J,경상남도,김해시,208396349,52099087,127984,31996
0,2020,05,1,5,W6J,경상남도,김해시,347507150,69501430,199123,39825
1,2020,05,2,4,W6J,경상남도,김해시,250885899,62721475,152728,38182
2,2020,05,3,4,W6J,경상남도,김해시,230249299,57562325,145154,36289
3,2020,05,4,4,W6J,경상남도,김해시,228822498,57205625,147926,36982
4,2020,05,5,4,W6J,경상남도,김해시,220204849,55051212,143363,35841
5,2020,05,6,5,W6J,경상남도,김해시,263056400,52611280,168747,33749
6,2020,05,7,5,W6J,경상남도,김해시,275158549,55031710,167432,33486
0,2020,06,1,4,W6J,경상남도,김해시,304077499,76019375,176040,44010
1,2020,06,2,5,W6J,경상남도,김해시,320305949,64061190,200203,40041
2,2020,06,3,5,W6J,경상남도,김해시,316288300,63257660,205513,41103
3,2020,06,4,4,W6J,경상남도,김해시,230733449,57683362,154004,38501
4,2020,06,5,4,W6J,경상남도,김해시,218260125,54565031,144093,36023
5,2020,06,6,4,W6J,경상남도,김해시,240227500,60056875,159111,39778
6,2020,06,7,4,W6J,경상남도,김해시,241740549,60435137,150496,37624
0,2020,07,1,4,W6J,경상남도,김해시,287795799,71948950,173053,43263
